timestamp,username,src_ip,dst_ip,url,url_category,action,threat_name,threat_category,bytes_in,bytes_out,user_agent,referer
2026-05-30T13:54:30Z,akhan,10.0.4.22,52.84.12.147,https://example-News.com/page109,Business,allowed,,,821,1552,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:55:00Z,tperez,10.0.4.22,52.84.12.235,https://example-Business.com/page110,Search Engines,allowed,,,1440,4328,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:55:30Z,rmiller,10.0.4.22,52.84.12.159,https://example-Search Engines.com/page111,Business,allowed,,,739,1147,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:56:00Z,jsmith,10.0.4.21,52.84.12.201,https://example-News.com/page112,Technology,allowed,,,1279,1471,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:56:30Z,jsmith,10.0.4.23,52.84.12.139,https://example-Education.com/page113,Education,allowed,,,2448,4500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:57:00Z,rmiller,10.0.4.23,52.84.12.216,https://example-Search Engines.com/page114,Business,allowed,,,1884,1311,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:57:30Z,akhan,10.0.4.25,52.84.12.137,https://example-Education.com/page115,News,allowed,,,2422,963,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:58:00Z,rmiller,10.0.4.24,52.84.12.183,https://example-Search Engines.com/page116,News,allowed,,,665,1521,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:58:30Z,akhan,10.0.4.23,52.84.12.168,https://example-Business.com/page117,Search Engines,allowed,,,1029,3077,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:59:00Z,lchen,10.0.4.22,52.84.12.137,https://example-Search Engines.com/page118,News,allowed,,,1700,3796,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:59:30Z,akhan,10.0.4.21,52.84.12.232,https://example-Business.com/page119,Business,allowed,,,1703,4518,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:00:00Z,lchen,10.0.4.23,52.84.12.230,https://example-Search Engines.com/page120,Search Engines,allowed,,,1615,2981,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:00:30Z,tperez,10.0.4.22,52.84.12.182,https://example-Technology.com/page121,Search Engines,allowed,,,1907,2776,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:01:00Z,akhan,10.0.4.25,52.84.12.61,https://example-Technology.com/page122,Business,allowed,,,1397,2781,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:01:30Z,lchen,10.0.4.25,52.84.12.209,https://example-Search Engines.com/page123,Education,allowed,,,1886,1053,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:02:00Z,akhan,10.0.4.21,52.84.12.8,https://example-Business.com/page124,Education,allowed,,,2373,1071,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:02:30Z,rmiller,10.0.4.24,52.84.12.26,https://example-Education.com/page125,Education,allowed,,,698,1480,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:03:00Z,akhan,10.0.4.22,52.84.12.11,https://example-Business.com/page126,Technology,allowed,,,2403,1426,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:03:30Z,jsmith,10.0.4.23,52.84.12.135,https://example-Education.com/page127,Search Engines,allowed,,,2033,2478,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:04:00Z,tperez,10.0.4.24,52.84.12.174,https://example-Business.com/page128,Technology,allowed,,,1611,2818,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:04:30Z,jsmith,10.0.4.22,52.84.12.19,https://example-News.com/page129,Technology,allowed,,,1460,3178,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:05:00Z,jsmith,10.0.4.25,52.84.12.98,https://example-News.com/page130,Business,allowed,,,1098,4005,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:05:30Z,akhan,10.0.4.24,52.84.12.228,https://example-Education.com/page131,Business,allowed,,,1204,3199,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:06:00Z,rmiller,10.0.4.25,52.84.12.136,https://example-Business.com/page132,Search Engines,allowed,,,1994,3720,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:06:30Z,jsmith,10.0.4.22,52.84.12.156,https://example-Technology.com/page133,News,allowed,,,1195,2194,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:07:00Z,rmiller,10.0.4.21,52.84.12.184,https://example-News.com/page134,News,allowed,,,2215,1900,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:07:30Z,tperez,10.0.4.24,52.84.12.63,https://example-Search Engines.com/page135,Search Engines,allowed,,,806,3913,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:08:00Z,rmiller,10.0.4.22,52.84.12.130,https://example-Business.com/page136,Education,allowed,,,918,4666,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:08:30Z,akhan,10.0.4.24,52.84.12.116,https://example-News.com/page137,Search Engines,allowed,,,1492,1924,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:09:00Z,jsmith,10.0.4.24,52.84.12.9,https://example-Business.com/page138,Education,allowed,,,975,4702,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:09:30Z,lchen,10.0.4.22,52.84.12.173,https://example-Search Engines.com/page139,Search Engines,allowed,,,2319,3218,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:10:00Z,tperez,10.0.4.21,52.84.12.58,https://example-Education.com/page140,Search Engines,allowed,,,1838,3777,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:10:30Z,tperez,10.0.4.25,52.84.12.184,https://example-Business.com/page141,News,allowed,,,1589,2825,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:11:00Z,tperez,10.0.4.21,52.84.12.132,https://example-Education.com/page142,News,allowed,,,1066,3849,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:11:30Z,jsmith,10.0.4.24,52.84.12.147,https://example-Search Engines.com/page143,Business,allowed,,,591,1029,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:12:00Z,tperez,10.0.4.21,52.84.12.52,https://example-News.com/page144,Search Engines,allowed,,,933,3896,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:12:30Z,tperez,10.0.4.23,52.84.12.235,https://example-Technology.com/page145,Business,allowed,,,983,1805,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:13:00Z,akhan,10.0.4.24,52.84.12.250,https://example-Search Engines.com/page146,News,allowed,,,1649,1100,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:13:30Z,akhan,10.0.4.24,52.84.12.140,https://example-News.com/page147,Technology,allowed,,,2485,4311,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:14:00Z,akhan,10.0.4.21,52.84.12.62,https://example-Business.com/page148,Business,allowed,,,2418,2891,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:14:30Z,tperez,10.0.4.22,52.84.12.77,https://example-Business.com/page149,Business,allowed,,,1429,838,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:15:00Z,lchen,10.0.4.24,52.84.12.50,https://example-Technology.com/page150,Search Engines,allowed,,,1836,2597,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:15:30Z,jsmith,10.0.4.21,52.84.12.207,https://example-Business.com/page151,Business,allowed,,,2179,3407,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:16:00Z,akhan,10.0.4.25,52.84.12.196,https://example-Technology.com/page152,Education,allowed,,,811,2929,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:16:30Z,jsmith,10.0.4.23,52.84.12.87,https://example-Search Engines.com/page153,Search Engines,allowed,,,2361,4521,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:17:00Z,akhan,10.0.4.25,52.84.12.202,https://example-Search Engines.com/page154,News,allowed,,,2277,3715,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:17:30Z,rmiller,10.0.4.25,52.84.12.179,https://example-News.com/page155,Business,allowed,,,752,1227,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:18:00Z,akhan,10.0.4.21,52.84.12.250,https://example-Search Engines.com/page156,Search Engines,allowed,,,2202,1438,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:18:30Z,akhan,10.0.4.24,52.84.12.96,https://example-Education.com/page157,News,allowed,,,2095,4209,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:19:00Z,tperez,10.0.4.23,52.84.12.229,https://example-Education.com/page158,News,allowed,,,1497,4497,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:19:30Z,akhan,10.0.4.23,52.84.12.101,https://example-Technology.com/page159,Education,allowed,,,1640,3700,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:20:00Z,rmiller,10.0.4.21,52.84.12.82,https://example-Education.com/page160,News,allowed,,,1377,1892,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:20:30Z,jsmith,10.0.4.24,52.84.12.76,https://example-Business.com/page161,Education,allowed,,,2186,1863,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:21:00Z,akhan,10.0.4.21,52.84.12.210,https://example-Business.com/page162,Business,allowed,,,900,1812,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:21:30Z,tperez,10.0.4.21,52.84.12.25,https://example-Education.com/page163,Search Engines,allowed,,,1885,3566,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:22:00Z,tperez,10.0.4.24,52.84.12.118,https://example-News.com/page164,Search Engines,allowed,,,1565,2522,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:22:30Z,jsmith,10.0.4.23,52.84.12.41,https://example-Search Engines.com/page165,Education,allowed,,,2042,2369,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:23:00Z,tperez,10.0.4.21,52.84.12.30,https://example-Technology.com/page166,Technology,allowed,,,1613,2914,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:23:30Z,rmiller,10.0.4.21,52.84.12.229,https://example-Business.com/page167,Business,allowed,,,1152,2063,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:24:00Z,akhan,10.0.4.25,52.84.12.113,https://example-Business.com/page168,Business,allowed,,,2065,1666,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:24:30Z,tperez,10.0.4.24,52.84.12.97,https://example-Search Engines.com/page169,Education,allowed,,,2197,2976,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:25:00Z,akhan,10.0.4.22,52.84.12.106,https://example-Search Engines.com/page170,News,allowed,,,1106,3952,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:25:30Z,tperez,10.0.4.23,52.84.12.189,https://example-Business.com/page171,Education,allowed,,,1814,3078,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:26:00Z,rmiller,10.0.4.22,52.84.12.100,https://example-News.com/page172,News,allowed,,,856,4427,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:26:30Z,akhan,10.0.4.22,52.84.12.17,https://example-Technology.com/page173,Education,allowed,,,1920,2159,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:27:00Z,tperez,10.0.4.23,52.84.12.170,https://example-Technology.com/page174,Education,allowed,,,2231,3254,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:27:30Z,akhan,10.0.4.24,52.84.12.164,https://example-Search Engines.com/page175,Technology,allowed,,,1913,3868,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:28:00Z,lchen,10.0.4.24,52.84.12.14,https://example-News.com/page176,Business,allowed,,,665,1315,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:28:30Z,akhan,10.0.4.23,52.84.12.27,https://example-News.com/page177,Business,allowed,,,1776,1237,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:29:00Z,jsmith,10.0.4.21,52.84.12.243,https://example-Education.com/page178,News,allowed,,,832,1477,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:29:30Z,rmiller,10.0.4.22,52.84.12.16,https://example-Business.com/page179,Technology,allowed,,,1914,846,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:30:00Z,lchen,10.0.4.23,52.84.12.192,https://example-News.com/page180,News,allowed,,,1778,3639,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:30:30Z,rmiller,10.0.4.25,52.84.12.32,https://example-Technology.com/page181,Search Engines,allowed,,,2191,4253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:31:00Z,tperez,10.0.4.24,52.84.12.8,https://example-Education.com/page182,Education,allowed,,,1448,2008,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:31:30Z,jsmith,10.0.4.23,52.84.12.178,https://example-Technology.com/page183,Search Engines,allowed,,,1142,4260,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:32:00Z,jsmith,10.0.4.22,52.84.12.103,https://example-News.com/page184,Education,allowed,,,1870,4049,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:32:30Z,lchen,10.0.4.23,52.84.12.114,https://example-Education.com/page185,News,allowed,,,2286,1884,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:33:00Z,tperez,10.0.4.24,52.84.12.237,https://example-Technology.com/page186,Technology,allowed,,,1442,4468,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:33:30Z,jsmith,10.0.4.24,52.84.12.211,https://example-Education.com/page187,Search Engines,allowed,,,1886,968,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:34:00Z,lchen,10.0.4.25,52.84.12.91,https://example-Education.com/page188,Business,allowed,,,1017,2054,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:34:30Z,akhan,10.0.4.25,52.84.12.146,https://example-Education.com/page189,Search Engines,allowed,,,554,1387,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:35:00Z,rmiller,10.0.4.25,52.84.12.4,https://example-Business.com/page190,News,allowed,,,830,2330,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:35:30Z,jsmith,10.0.4.21,52.84.12.159,https://example-Technology.com/page191,Search Engines,allowed,,,1706,3934,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:36:00Z,jsmith,10.0.4.23,52.84.12.125,https://example-Search Engines.com/page192,Search Engines,allowed,,,826,4165,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:36:30Z,rmiller,10.0.4.23,52.84.12.144,https://example-Technology.com/page193,Business,allowed,,,2083,3593,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:37:00Z,jsmith,10.0.4.23,52.84.12.57,https://example-Business.com/page194,Search Engines,allowed,,,1747,1071,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:37:30Z,tperez,10.0.4.23,52.84.12.167,https://example-Education.com/page195,Search Engines,allowed,,,2315,3527,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:38:00Z,rmiller,10.0.4.21,52.84.12.198,https://example-News.com/page196,Education,allowed,,,1796,3651,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:38:30Z,rmiller,10.0.4.22,52.84.12.165,https://example-Technology.com/page197,Education,allowed,,,1238,4232,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:39:00Z,akhan,10.0.4.22,52.84.12.220,https://example-Education.com/page198,News,allowed,,,2002,2182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:39:30Z,jsmith,10.0.4.25,52.84.12.252,https://example-Business.com/page199,Business,allowed,,,597,4220,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:40:00Z,jsmith,10.0.4.24,52.84.12.89,https://example-Search Engines.com/page200,Technology,allowed,,,850,2752,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:40:30Z,tperez,10.0.4.25,52.84.12.142,https://example-Technology.com/page201,Business,allowed,,,1037,3466,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:41:00Z,akhan,10.0.4.23,52.84.12.169,https://example-Search Engines.com/page202,Search Engines,allowed,,,1193,1631,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T14:41:30Z,lchen,10.0.4.22,52.84.12.5,https://example-Education.com/page203,Business,allowed,,,977,1672,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:42:00Z,rmiller,10.0.4.23,52.84.12.121,https://example-Technology.com/page204,Education,allowed,,,2304,1296,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:42:30Z,rmiller,10.0.4.25,52.84.12.28,https://example-Business.com/page205,News,allowed,,,1682,2212,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:43:00Z,tperez,10.0.4.21,52.84.12.231,https://example-Education.com/page206,Education,allowed,,,968,961,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:43:30Z,rmiller,10.0.4.23,52.84.12.229,https://example-Education.com/page207,Business,allowed,,,2068,4783,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:44:00Z,jsmith,10.0.4.21,52.84.12.121,https://example-Technology.com/page208,News,allowed,,,2260,834,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:44:30Z,tperez,10.0.4.23,52.84.12.154,https://example-Technology.com/page209,Technology,allowed,,,585,2218,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:45:00Z,tperez,10.0.4.22,52.84.12.209,https://example-Education.com/page210,Business,allowed,,,1014,1829,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:45:30Z,tperez,10.0.4.22,52.84.12.109,https://example-Search Engines.com/page211,Business,allowed,,,2352,1289,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:46:00Z,lchen,10.0.4.22,52.84.12.232,https://example-Business.com/page212,Education,allowed,,,2141,1215,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:46:30Z,rmiller,10.0.4.23,52.84.12.22,https://example-Business.com/page213,News,allowed,,,743,4451,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T14:47:00Z,rmiller,10.0.4.23,52.84.12.194,https://example-Search Engines.com/page214,Technology,allowed,,,754,976,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:47:30Z,lchen,10.0.4.21,52.84.12.101,https://example-Search Engines.com/page215,News,allowed,,,1587,1574,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:48:00Z,rmiller,10.0.4.25,52.84.12.234,https://example-Education.com/page216,News,allowed,,,637,4525,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:48:30Z,tperez,10.0.4.24,52.84.12.138,https://example-Business.com/page217,Education,allowed,,,1991,1822,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T14:49:00Z,rmiller,10.0.4.23,52.84.12.62,https://example-News.com/page218,Search Engines,allowed,,,2461,3922,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
